2	7.759277e-02	5.350166e-01
7	7.108630e-04	1.414826e-01
12	5.073037e-05	1.879490e-02
17	4.338449e-06	2.774722e-03
22	4.494699e-07	4.480000e-04
27	7.701618e-08	7.752866e-05
32	1.098210e-08	1.417681e-05
37	1.801450e-09	2.711894e-06
42	3.145776e-10	5.387469e-07
47	5.664735e-11	1.105459e-07
52	9.173579e-12	2.332997e-08
57	2.055134e-12	5.047177e-09
62	3.468337e-13	1.116281e-09
67	8.326673e-14	2.518399e-10
72	1.337819e-14	5.784920e-11
77	3.663736e-15	1.350862e-11
82	9.992007e-16	3.202459e-12
87	5.551115e-16	7.698611e-13
92	4.440892e-16	1.874820e-13
