2	4.933975e-02	9.316479e-01
7	7.203169e-03	1.130180e-01
12	1.338561e-03	2.402580e-02
17	3.493016e-04	6.615021e-03
22	1.059068e-04	2.134028e-03
27	2.150809e-05	7.686989e-04
32	1.301736e-05	3.007342e-04
37	5.189642e-06	1.255479e-04
42	1.142466e-06	5.525606e-05
47	6.100824e-07	2.541572e-05
52	3.369700e-07	1.213761e-05
57	1.777622e-07	5.987893e-06
62	8.927868e-08	3.039366e-06
67	4.298994e-08	1.582164e-06
72	1.984914e-08	8.424057e-07
77	9.192670e-09	4.577474e-07
82	4.844635e-09	2.533663e-07
87	2.825401e-09	1.426240e-07
92	2.067645e-09	8.153732e-08
97	1.544522e-09	4.728433e-08
102	6.605315e-10	2.778543e-08
107	3.018309e-10	1.652922e-08
112	1.802606e-10	9.946367e-09
117	1.792572e-10	6.049697e-09
122	7.989616e-11	3.716834e-09
127	4.251750e-11	2.305285e-09
132	2.612254e-11	1.442628e-09
137	2.249054e-11	9.104369e-10
