2	2.039372e+00	6.122054e-02
7	1.576353e-03	5.328574e-01
12	1.899926e-05	1.433488e-01
17	4.998315e-06	3.857887e-02
22	1.177846e-06	1.087177e-02
27	2.563623e-07	3.198664e-03
32	5.905820e-08	9.761841e-04
37	4.515937e-08	3.072756e-04
42	2.920974e-08	9.931179e-05
47	9.518496e-09	3.284034e-05
52	2.544842e-09	1.107951e-05
57	1.320079e-09	3.804941e-06
62	1.237633e-09	1.327629e-06
67	5.584298e-10	4.699280e-07
72	2.116395e-10	1.685170e-07
77	1.023463e-10	6.115476e-08
82	5.241299e-11	2.243756e-08
87	2.793720e-11	8.316096e-09
92	1.944513e-11	3.111338e-09
97	1.569485e-11	1.174307e-09
102	1.248906e-11	4.468662e-10
107	6.787252e-12	1.713625e-10
112	3.060410e-12	6.619124e-11
117	1.128771e-12	2.574277e-11
122	6.184118e-13	1.007675e-11
127	6.325082e-13	3.968722e-12
132	6.221266e-13	1.572223e-12
137	5.173441e-13	6.263109e-13
